Time(s),joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,tau_1,tau_residual_1,tau_residual_raw_1,diff_1,anomaly_1
3.86837522,0.0405766140754187,-0.630612681,-0.026775809,-2.122518449,-0.03049972,1.515717089262934,-0.103049882,0.0001035130918495,0.0005688973133799,-0.000463614,0.0017366486056267,0.0003559235469688,-0.003185612,-0.000943666,-0.611672397,-0.611672397,-1.94036527,1.328692873,0
3.870527653,0.0405793505883676,-0.630608571,-0.02677482,-2.122517011,-0.030501512,1.515709683779229,-0.103042795,0.0016875534707158,0.0018410257365113,0.0012814497015813,0.0010522957638511,-0.001154907,-0.003006284,0.0010965123254497,-0.635218948,-0.635218948,-1.788999928,1.15378098,0
3.872188109,0.0405869075932998,-0.630611299,-0.026762109,-2.122510319,-0.030489562,1.5157011836126844,-0.103044798,0.0030628177816186,0.0001418811712742,0.0042662299322341,0.0027705259906872,0.0041094768288706,-0.003356025,0.001481491548502,-0.650622615,-0.650622615,-1.405402303,0.7547796880000001,0
3.87389522,0.040591427015552,-0.630602959,-0.026733856,-2.122509316,-0.030466067,1.5156988510426015,-0.103047794,0.003009966967066,0.0024026380513899,0.0094603316630796,0.0010127036651012,0.0085837644785703,-0.002967699,-0.000227449,-0.652542793,-0.652542793,-0.746631534,0.09408874100000009,0
3.875370451,0.0405955226213775,-0.630608139,-0.026719077,-2.122510842,-0.030450301,1.5156970782032648,-0.103045468,0.0022275397405315,-0.000200152,0.0104739713068332,0.000613952264857,0.0109109217560871,-0.003735528,0.0006528314367456,-0.648809929,-0.648809929,-0.465899578,0.18291035100000003,0
3.876921323,0.0406083253455724,-0.630609744,-0.026672578,-2.122511469,-0.030418099,1.515687165066001,-0.103045223,0.0042923587592757,-0.001062493,0.0174189349440481,-0.000808672,0.0147064835885391,-0.004264152,0.0015603406867922,-0.63215404,-0.63215404,0.183984512861693,0.816138552861693,0
3.879384419,0.0406205066848856,-0.630605211,-0.026628382,-2.122509014,-0.030368158,1.515682089633498,-0.103046302,0.0041848414677011,0.0005166796070159,0.0195334815828156,0.0002325870079342,0.0194954556139094,-0.00412878,0.0001701576459372,-0.607368786,-0.607368786,0.6071086895786046,1.2144774755786045,0
3.883617625,0.0406909588961846,-0.630598937,-0.026495987,-2.122511192,-0.030180314,1.5156675549705385,-0.103050996,0.0127448107712786,0.0005529254353219,0.0251637871073152,-0.00124494,0.0352840705627949,-0.003485479,-0.001676232,-0.579535612,-0.579535612,0.7842899050208264,1.3638255170208264,0
3.888780935,0.040810446849692,-0.630585699,-0.026371537,-2.12250932,-0.029928922,1.5156496100541377,-0.103043701,0.0246054452033981,0.0021028266099856,0.0250987565942788,0.0004962447974883,0.0480299890869438,-0.003083506,0.0015606935024763,-0.564971202,-0.564971202,0.1486848575104347,0.7136560595104346,0
3.893100397,0.0409316648125951,-0.630581257,-0.026291435,-2.12251234,-0.029684294,1.5156359439430689,-0.103044466,0.0292040023809391,0.0016560681914007,0.0212976737026283,-0.00109064,0.0593666296733637,-0.003735893,0.0008646191917271,-0.561167416,-0.561167416,-0.374781891,0.186385525,0
3.89729498,0.041071627396372,-0.630578484,-0.026229381,-2.122508336,-0.029397753,1.5156236029357113,-0.103046886,0.0338214910671076,-0.000103711,0.0165237093404978,0.0010483780249195,0.0692515345382776,-0.003829008,0.0012449771929775,-0.561162916,-0.561162916,-0.560942411,0.00022050500000003748,0
3.901666894,0.0412550122399591,-0.630574918,-0.026158144,-2.122508081,-0.02901038,1.515602673829722,-0.103050056,0.0356297853160749,-0.000503146,0.014572599671764,0.0004689918718242,0.076304237519013,-0.003724502,-0.000951903,-0.555433038,-0.555433038,-0.274669006,0.280764032,0
3.906501032,0.0413976203735723,-0.630574082,-0.026098267,-2.122507934,-0.028688576,1.5155906176382752,-0.103049085,0.0351609307546668,0.0002943356513522,0.015594850634488,-0.000333582,0.0809652407684622,-0.003241486,-0.001207255,-0.544797392,-0.544797392,-0.023650755,0.521146637,0
3.910756658,0.0415817577166959,-0.630572359,-0.026002711,-2.122500738,-0.028281512,1.515581645746056,-0.103046743,0.0368739928279315,0.0017639750363205,0.0199892424566196,0.0006573921051464,0.0802868684813609,-0.001408374,-0.000495284,-0.536968144,-0.536968144,-0.153334961,0.38363318300000004,0
3.915015077,0.0417342788468938,-0.630569351,-0.025902022,-2.122494868,-0.027950217,1.515571242299907,-0.103049358,0.0389023748269787,0.0016797096573215,0.0247850553713815,0.0002313359113719,0.0837568677439952,-0.001622048,-0.000594852,-0.533574487,-0.533574487,-0.367285341,0.166289146,0
3.919375538,0.0418838330320807,-0.630561925,-0.025785171,-2.122489897,-0.027621277,1.5155627520749064,-0.103050521,0.0380912189705546,0.0021590542512021,0.0288780817452552,-0.000185095,0.0828839303120407,-0.002022489,-0.000806825,-0.531790387,-0.531790387,-0.444369443,0.08742094400000006,0
3.92371721,0.0420860164319184,-0.63055443,-0.025602332,-2.122481496,-0.027213002,1.51555164773251,-0.103046779,0.0389086810225769,0.0024178729809309,0.034518072853003,0.0017946723598532,0.0809090453181418,-0.00281619,-8.81e-06,-0.525582365,-0.525582365,-0.221389302,0.304193063,0
3.927899919,0.0422533938318737,-0.630553153,-0.025452528,-2.122480959,-0.02688629,1.515544429815557,-0.103051848,0.0407282127035457,0.0007059108499915,0.0359067556108538,0.0006403993925631,0.0815467748871834,-0.002743047,-0.001701689,-0.514903292,-0.514903292,0.0083712556430945,0.5232745476430944,0
3.932221267,0.04242472049764,-0.630541669,-0.025307465,-2.122479135,-0.026560808,1.5155353055956795,-0.103051862,0.0428705066757138,0.0026028222761422,0.0361991620407274,-8.84e-05,0.0817409030701641,-0.002558418,-0.000723695,-0.502988252,-0.502988252,0.0808487229000129,0.5838369749000129,0
3.936446302,0.0425941458288811,-0.630536328,-0.025184579,-2.122477933,-0.026238515,1.5155242573398915,-0.103043701,0.0437473492193733,0.0011497944511053,0.0321528147152542,-0.000248871,0.0798785113811544,-0.002899795,0.0018126924752425,-0.494708496,-0.494708496,-0.089000453,0.405708043,0
3.940576069,0.0428151382451978,-0.630530996,-0.025056475,-2.122474904,-0.025835711,1.5155130001246733,-0.103043844,0.0460625627078992,0.000125819965332,0.0269988055934241,0.0019016868813079,0.0805257356620131,-0.002252936,0.0023520077065938,-0.493033225,-0.493033225,-0.410944916,0.08208830900000003,0
3.944707025,0.0429902672616799,-0.630524486,-0.024975781,-2.122477345,-0.025540388,1.5155046730022383,-0.103050199,0.0446404693084931,0.001074657220013,0.0226593277156017,0.0002089988845746,0.0752702879809279,-0.002497668,-0.001524552,-0.49514977,-0.49514977,-0.598860513,0.103710743,0
3.948912223,0.0431588266486948,-0.630517713,-0.024901786,-2.122477706,-0.025253415,1.5154956533336847,-0.103053377,0.0420604528402459,-1.64e-06,0.0196246653066163,9.529826344166556e-05,0.0725763329644164,-0.002439268,-0.001500369,-0.500162973,-0.500162973,-0.745809891,0.24564691799999994,0
3.953431158,0.0433223823298133,-0.630515605,-0.024814708,-2.122469818,-0.024993649,1.515480280274796,-0.10304761,0.0413699955914588,2.8462645823829595e-05,0.0217124368581753,0.0009850920445624,0.0660989437205429,-0.003914261,0.0002527531089547,-0.503666483,-0.503666483,-0.675338466,0.17167198299999997,0
3.957655284,0.0435111738502709,-0.630516754,-0.024685729,-2.122469457,-0.024689602,1.515467439314602,-0.103047925,0.0374163552302813,-0.000880825,0.0261966968206031,0.0005940336167477,0.0603695429688258,-0.002754692,-0.000689838,-0.502850072,-0.502850072,-0.462845975,0.04000409699999996,0
3.961924529,0.0436728005370558,-0.630519074,-0.024559514,-2.12246084,-0.024464714,1.51545151893451,-0.103051388,0.03927611210219,-0.001251601,0.0306410853569732,0.0019239285808931,0.055275752516798,-0.004171424,-0.001443762,-0.498944273,-0.498944273,-0.307560103,0.19138417000000002,0
3.966078603,0.0438408665191937,-0.630519104,-0.024410846,-2.122463861,-0.024280276,1.515443841856195,-0.103047792,0.0408184314886576,-0.000896495,0.035866016444236,0.0003219268699856,0.0485367781479061,-0.003075042,-0.000119412,-0.493114372,-0.493114372,-0.207449202,0.28566517,0
3.970416643,0.0440115113547787,-0.630513637,-0.024244843,-2.122461733,-0.024113231,1.5154279957145584,-0.103047926,0.0423625542845825,0.0013804546705526,0.0409096110912427,-0.000314573,0.0421902709433076,-0.002968304,0.0003812898563297,-0.484627311,-0.484627311,-0.068761336,0.415865975,0
3.974868389,0.044236412951385,-0.630513611,-0.024046392,-2.122458704,-0.023929611,1.5154084797979308,-0.103043104,0.0437408879355821,0.0010090419724297,0.0403791533245973,0.0004435324309994,0.0372433647093032,-0.004194273,0.0006734369012675,-0.475025135,-0.475025135,-0.004518504,0.470506631,0
3.979148739,0.0444295256370051,-0.630515245,-0.023897426,-2.122456383,-0.023805286,1.5153845942617803,-0.103043861,0.0470100435889776,8.685377663754775e-05,0.0373992796024362,-0.000303336,0.0321338013267104,-0.005207431,0.0016295012718007,-0.467757668,-0.467757668,-0.11165182,0.356105848,0
3.983366649,0.0446276191775835,-0.630520667,-0.02378146,-2.122452415,-0.023705029,1.515358326504756,-0.103051822,0.048764228796971,-0.000316663,0.0313859689326179,0.0008165100435867,0.0258719400272362,-0.007220996,-0.001019673,-0.465111338,-0.465111338,-0.335441129,0.12967020899999998,0
3.987709579,0.0448739541337613,-0.6305211,-0.023669385,-2.122447622,-0.023604851,1.5153239517031567,-0.10304761,0.0484493329724188,-0.000343775,0.0234636754987632,0.0019624923014128,0.0183880186224816,-0.008011909,-0.000366896,-0.468948601,-0.468948601,-0.656974526,0.18802592499999993,0
3.992060192,0.0450699301312339,-0.630523872,-0.02360588,-2.122444218,-0.023549543,1.515286157149292,-0.103046895,0.0489734084561914,-0.00038806,0.0196340701888009,0.0005437526561846,0.0138649970813517,-0.010006509,-0.001352958,-0.475355702,-0.475355702,-0.789303607,0.313947905,0
3.99634117,0.045264808133656,-0.630527675,-0.02354925,-2.122431368,-0.023514129,1.5152482470591857,-0.103047666,0.0492353686830554,-0.001392094,0.0146940927475263,0.0015732630061243,0.0095679186018836,-0.010859175,-0.000439188,-0.483709046,-0.483709046,-0.89302292,0.4093138740000001,0
4.000565716,0.045504593170844,-0.630526058,-0.023466585,-2.122414694,-0.023495934,1.5152031420337373,-0.103050983,0.0473954151270733,0.000494155640886,0.0167518058116184,0.0037572342963422,0.0057845625390962,-0.008979772,-0.001339353,-0.490499579,-0.490499579,-0.823235707,0.332736128,0
4.004800248,0.0456851019291466,-0.630528374,-0.023376151,-2.122396664,-0.023489829,1.5151711288857366,-0.103048723,0.0462875625088389,-0.000950709,0.0206216551512854,0.0047544029428785,0.0030940263204961,-0.009172503,-0.001109616,-0.493239444,-0.493239444,-0.627492802,0.134253358,0
4.008973319,0.0458707923818085,-0.630523916,-0.023266265,-2.122374713,-0.02347947,1.5151307949839266,-0.103048724,0.0470873961089664,3.0006226806777112e-05,0.0258990115024804,0.0056180754395928,0.0021166447473147,-0.00933011,-0.001273421,-0.49129208,-0.49129208,-0.39587127,0.09542081000000002,0
4.013276229,0.0460594982262508,-0.63051675,-0.023132462,-2.122355159,-0.023472144,1.515088926350753,-0.103050997,0.0481427929365937,0.0019475180588411,0.0305943936509279,0.00527028890315,0.001502484383515,-0.010921708,-0.001097224,-0.485026864,-0.485026864,-0.178031249,0.306995615,0
4.017495605,0.046251004454539,-0.630504756,-0.022987161,-2.122338063,-0.023451632,1.51505802118557,-0.103047966,0.0479940869452087,0.0017844397861477,0.0340277131465376,0.0046898592624311,0.0047393166018666,-0.007829079,-9.85e-05,-0.475603448,-0.475603448,-0.013856107,0.461747341,0
4.021741593,0.0465079044401519,-0.630487599,-0.022807497,-2.122320318,-0.023423404,1.5150052446101383,-0.103046982,0.0511711066332878,0.0026756403152695,0.0356891860878304,0.0038342154004912,0.0061966349069736,-0.01052175,0.0006207729173704,-0.465108766,-0.465108766,0.0491306869377809,0.514239452937781,0
4.025946721,0.0467172874149332,-0.630473144,-0.02268636,-2.122308872,-0.023395892,1.5149663585361892,-0.103054134,0.0529149695826841,0.0035857800914602,0.0314842918337809,0.0032884897266589,0.0075899162657991,-0.009309888,-0.002648068,-0.456260079,-0.456260079,-0.022674422,0.43358565699999996,0
4.030362638,0.0469467937975491,-0.630467037,-0.022585364,-2.122299555,-0.023363248,1.514925701075622,-0.103050239,0.0565874067778167,0.0021090641054602,0.0266612155471371,0.0028439101032514,0.0084672911023575,-0.009278897,-0.00073326,-0.449420382,-0.449420382,-0.114275228,0.335145154,0
4.03474894,0.0472290686051884,-0.630458262,-0.022489822,-2.122296457,-0.023330728,1.514874702107395,-0.103047966,0.0556273949695221,0.000995309090652,0.0204986303656512,0.0008713082737974,0.0071267133029894,-0.011249284,0.000100500085347,-0.446567146,-0.446567146,-0.30675858,0.13980856600000002,0
4.0390515,0.0474577764689717,-0.630455045,-0.022414986,-2.122292793,-0.023310299,1.5148316016471162,-0.103046342,0.0567112000636053,0.0010281894068474,0.0188686923006005,0.0009818809682771,0.0065427667011403,-0.010701423,-0.000162687,-0.445895277,-0.445895277,-0.412973688,0.03292158899999997,0
4.043372918,0.0476846926638915,-0.630457027,-0.022338624,-2.122293074,-0.023301777,1.514787896923024,-0.103050997,0.0580078975429667,-0.000594843,0.0197580659763101,0.0008482311133192,0.0025745920599508,-0.011455421,-0.000577561,-0.447408333,-0.447408333,-0.52154809,0.07413975700000003,0
4.047766554,0.0479543102321173,-0.630457105,-0.02221638,-2.122288106,-0.023290342,1.5147314900470563,-0.103046342,0.0539431985707678,-0.000241558,0.0240564487072169,0.0018226291903347,0.0016330567567013,-0.011087129,0.0006822189688498,-0.44687574,-0.44687574,-0.420778681,0.026097059000000034,0
4.052199582,0.0481757687229449,-0.630457214,-0.02209201,-2.122286866,-0.023284731,1.5146717903172453,-0.10305262,0.0547814297269813,-0.000295378,0.0295201828204477,0.0002750050805375,0.0025290788772078,-0.012091374,-0.002268343,-0.44285241,-0.44285241,-0.245709226,0.19714318399999997,0
4.056578202,0.0484547708526978,-0.63045577,-0.021894055,-2.122274838,-0.023273405,1.5145983023528962,-0.103054135,0.0555465714920093,0.0001080435992854,0.038139579105367,0.0019127666403109,0.0034889356727557,-0.014475701,-0.001283126,-0.430496772,-0.430496772,0.1749294578810879,0.605426229881088,0
4.061007039,0.0486983562196324,-0.630456467,-0.021721832,-2.122270947,-0.023264399,1.51454213708466,-0.1030471,0.0597761415034104,-0.000433048,0.0407191763003293,0.0009168991456519,0.0027693091420892,-0.013208754,0.0005436598533672,-0.416870672,-0.416870672,0.2508082491387875,0.6676789211387875,0
4.065391246,0.0489357086350341,-0.630452345,-0.021547338,-2.122262272,-0.023249744,1.5144903196043948,-0.103046342,0.0596200575612705,0.0009153153150399,0.0425329746596832,0.0010151598470149,0.003413701945219,-0.013384366,0.0004295699824669,-0.404444295,-0.404444295,0.2044481554624206,0.6088924504624206,0
4.069641633,0.0492417275264904,-0.630457216,-0.021367552,-2.122256392,-0.023233079,1.5144296350635462,-0.10305268,0.0616267235683479,-0.000742012,0.0358137077151569,0.0010052417858897,0.0026353908969131,-0.013241206,-0.000448037,-0.399114744,-0.399114744,-0.137966716,0.26114802800000003,0
4.073894395,0.0494938703388643,-0.630457474,-0.021249552,-2.122252396,-0.023221795,1.5143783697214788,-0.103051036,0.062471764280051,-0.001606558,0.0305029545759513,0.0015281637513198,0.0023029150572267,-0.013424125,-0.000113915,-0.397656426,-0.397656426,-0.326198882,0.07145754399999998,0
4.078416683,0.0497311042468837,-0.6304574,-0.021160347,-2.122245866,-0.023214441,1.514324280519871,-0.103048724,0.0597205577499081,-0.000427419,0.0242330826285684,0.0011896534541217,0.0003659674527868,-0.013969217,0.0003624238782493,-0.403205183,-0.403205183,-0.675094245,0.271889062,0
4.082794255,0.0500037031361717,-0.630460183,-0.0210687,-2.122237361,-0.02320495,1.5142677898859855,-0.103047061,0.0538255458381103,-0.000909258,0.0188433464021733,0.0016772627803041,0.0012175352181859,-0.011994115,0.0008965372592096,-0.414185386,-0.414185386,-0.952215332,0.538029946,0
4.087066782,0.0502128547673048,-0.630468651,-0.021004286,-2.122232811,-0.023205688,1.514227674959827,-0.1030471,0.051336268803737,-0.001670024,0.0169447097028049,0.001326046604136,0.0005294280529038,-0.011178777,0.0013284810584054,-0.4275559,-0.4275559,-1.082711078,0.655155178,0
4.091391972,0.0504013201386684,-0.630470479,-0.020922352,-2.122220574,-0.023200978,1.5141897038544183,-0.103055061,0.0476234220994621,-0.00131763,0.0193460262394491,0.0035479730028398,0.00112789285703,-0.009886578,0.0002599471970521,-0.439987137,-0.439987137,-1.049117765,0.6091306280000002,0
4.095749289,0.0505966159961826,-0.630470954,-0.020762821,-2.122197454,-0.023203796,1.514129325207281,-0.103047113,0.0396101938535555,-0.000717744,0.0307990394321868,0.0040932118324997,0.0003445185102424,-0.010721114,0.0010406041567425,-0.444971353,-0.444971353,-0.689197933,0.24422657999999997,0
4.100233652,0.0507446260784795,-0.630468242,-0.020599662,-2.122180075,-0.023199698,1.5140863353851683,-0.103050239,0.037153543306668,-0.000369922,0.0390420289430199,0.003898732909315,-7.04e-05,-0.008721488,-0.000582245,-0.445002481,-0.445002481,-0.446527739,0.0015252579999999738,0
4.104618488,0.0508777286744553,-0.630466542,-0.020412815,-2.122159934,-0.023187063,1.5140560539306511,-0.103051862,0.034005330569256,0.0002244813786959,0.0447894859767947,0.0043447191006758,0.0022891038028039,-0.007229481,-0.000694439,-0.44088353,-0.44088353,-0.239054962,0.201828568,0
4.109203564,0.0510146538613882,-0.630456288,-0.020210084,-2.122137648,-0.023162333,1.51403356843729,-0.1030471,0.0348170176648236,0.0031747033211347,0.0493062532617101,0.0046921029218917,0.0069029506276353,-0.007208004,0.0021962288951079,-0.433260639,-0.433260639,-0.059738992,0.373521647,0
4.113621646,0.051212426611124,-0.630452536,-0.019908343,-2.122108592,-0.023124139,1.5140052337863177,-0.103051165,0.0328979704461987,0.0006685135763063,0.049397626680622,0.0046626479089884,0.0075687394196602,-0.006069484,0.000597375778326,-0.426766263,-0.426766263,-0.108541796,0.31822446699999996,0
4.118007529,0.0513416866826906,-0.630448087,-0.019753775,-2.122090468,-0.023091425,1.5139802210627642,-0.103054293,0.0324548681378275,-2.54e-05,0.0407318721506176,0.0047189477730099,0.0080927714722206,-0.005997167,-0.002178212,-0.426395284,-0.426395284,-0.408217318,0.01817796599999999,0
4.122370853,0.0514682957189865,-0.63044465,-0.019613112,-2.122076756,-0.02306222,1.513957305435646,-0.103048844,0.0321002980215776,0.0006213463290814,0.0366251495514673,0.0037477608854005,0.0074168202973705,-0.006545207,0.0005589719983735,-0.430947267,-0.430947267,-0.65399447,0.22304720299999997,0
4.126713713,0.0516073267792282,-0.630447843,-0.019460957,-2.122062033,-0.023027595,1.513916549135425,-0.103049482,0.0281543817166049,-0.001255486,0.032003274987257,0.0038969396338056,0.0068471625116268,-0.0086911,-0.000327069,-0.440311547,-0.440311547,-0.899161244,0.45884969699999995,0
4.13102207,0.0517066221678825,-0.630450256,-0.019343833,-2.122056697,-0.023005097,1.5138768695496196,-0.103047455,0.0249321133086295,0.0001887272594187,0.0300593577318809,0.0022517908603686,0.0065314647147762,-0.0101957,0.0014608934002965,-0.45181331,-0.45181331,-1.0153997,0.5635863899999999,0
4.135369889,0.0517904648771612,-0.630456002,-0.019214219,-2.122047104,-0.022997747,1.513835307973942,-0.103051001,0.02156580942192,-0.000337029,0.0325173300483829,0.0021936592646521,0.0034554714113667,-0.010919114,0.0008846030106814,-0.462713145,-0.462713145,-0.996805063,0.5340919180000001,0
4.139700875,0.0518807123607865,-0.630462549,-0.019008681,-2.122032259,-0.022980745,1.513775594717103,-0.1030471,0.0196497418160825,-0.000204727,0.0408796024346137,0.0015055195281995,0.0031901015593729,-0.011583434,0.0017849185542799,-0.468515237,-0.468515237,-0.752817744,0.28430250700000004,0
4.143978362,0.0519352740102025,-0.630461898,-0.018806719,-2.122013791,-0.022961288,1.5137223577481584,-0.1030471,0.0157051433182476,0.0011213796646891,0.0479431008088778,0.0029123306420344,0.0057385426806185,-0.013189584,0.0012171977176489,-0.469095912,-0.469095912,-0.497548965,0.028453053000000006,0
4.148316123,0.0519902597107605,-0.630463702,-0.01857466,-2.121987947,-0.022938752,1.5136620065342004,-0.103051305,0.0143383979934714,0.0003291404968041,0.0551931496857815,0.004709829711085,0.0057434860251274,-0.013679557,-0.001614189,-0.464600332,-0.464600332,-0.244316933,0.22028339900000002,0
4.15255785,0.0520622619390871,-0.63046669,-0.018263163,-2.121967478,-0.022895294,1.513594737226345,-0.103050243,0.0145649090503419,-0.002585161,0.0605316882917137,0.004668171516485,0.0089096314698663,-0.01232281,0.000864769260742,-0.456768479,-0.456768479,-0.073007682,0.383760797,0
4.156681192,0.0521307388848615,-0.630452447,-0.018030157,-2.121945426,-0.022849889,1.5135313681200326,-0.103054135,0.0180476690122499,0.0017927920601971,0.0596818312137232,0.0063244901893343,0.0112960899184594,-0.014457964,-0.001017545,-0.449916576,-0.449916576,-0.114173323,0.335743253,0
4.161830813,0.0522119396227642,-0.630445271,-0.017776867,-2.121926871,-0.022784211,1.513451008396096,-0.103048724,0.0180038693261062,0.0005223775417289,0.0505557287190613,0.0040898260602429,0.0132002928405484,-0.016912837,-0.000697823,-0.449873674,-0.449873674,-0.447771471,0.0021022030000000247,0
4.16717383,0.0522906165971819,-0.630444933,-0.017569873,-2.121901096,-0.022700718,1.5133513001460972,-0.103050239,0.0161582441155671,5.5198039510031215e-05,0.0419433024397568,0.005447700315712,0.0160132856941651,-0.020979729,-0.000506779,-0.45615885,-0.45615885,-0.764132503,0.307973653,0
4.172526485,0.0523603274147252,-0.630449626,-0.017396634,-2.12188733,-0.02263401,1.513254419368823,-0.103051352,0.0138843405854947,0.000238869775716,0.0355828309533689,0.0039957403690372,0.0129304918266146,-0.018757455,-5.99e-05,-0.467774258,-0.467774258,-1.036929207,0.5691549490000001,0
4.177898836,0.0524142667455434,-0.630455768,-0.017192163,-2.121868887,-0.022565518,1.5131295158028966,-0.103050239,0.0096005938389032,-0.000911065,0.0347263238941077,0.0026888638053843,0.0109535046289253,-0.020798304,-0.000617183,-0.481375545,-0.481375545,-1.147838651,0.666463106,0
4.183268114,0.052434614171485,-0.630464555,-0.016992082,-2.121851506,-0.022517499,1.513013480925833,-0.103050796,0.0045611470442249,-0.001327033,0.0401202337117605,0.0023109278029103,0.0104391445838902,-0.022761491,-0.000187525,-0.490661872,-0.490661872,-0.945691856,0.45502998400000005,0
4.188584031,0.0524605229806515,-0.63046462,-0.016662921,-2.121824311,-0.022454078,1.512878790166333,-0.103049361,0.0043287678774037,0.0003771549961796,0.0534158635835377,0.0036334618504135,0.0112380145203263,-0.023606615,0.0003288108461485,-0.490684638,-0.490684638,-0.491800172,0.0011155339999999736,0
4.193862792,0.0524740062278242,-0.630464269,-0.016344388,-2.121797041,-0.022395023,1.5127728953959112,-0.103048723,0.001784823193401,0.0005753483801729,0.0604475958766339,0.0055395859071032,0.0116014367169373,-0.021590791,0.0003990431553057,-0.483446018,-0.483446018,-0.128753647,0.35469237099999995,0
4.199491259,0.0525028087233635,-0.630460431,-0.015996537,-2.121775295,-0.022318856,1.5126687622468866,-0.103053378,0.0052329643618654,0.0002625322470467,0.0660945052013515,0.0042088725196456,0.014512492667892,-0.020361796,-0.000880504,-0.472601621,-0.472601621,0.0587738166249081,0.5313754376249081,0
4.20510415,0.0525591723928281,-0.630453044,-0.015618142,-2.12173787,-0.022205066,1.5125442999598433,-0.103048724,0.0087096447004074,0.0018086438522526,0.0619131036491553,0.0059454297920581,0.0185536221427393,-0.021429268,-9.78e-07,-0.465516597,-0.465516597,-0.118350416,0.34716618099999996,0
4.210649154,0.052624208346253,-0.630452962,-0.015296388,-2.12170275,-0.022066786,1.5124237388888169,-0.103047966,0.0110073098432542,-0.000289805,0.0532895886763323,0.0055762537205082,0.0221193869234044,-0.019726131,5.159443454703536e-05,-0.466388208,-0.466388208,-0.509097147,0.042708938999999946,0
4.216213155,0.0526688918678277,-0.63045686,-0.015081509,-2.121677439,-0.021947027,1.5123443585486094,-0.103054135,0.0091841043463048,-0.000538189,0.0454304154578904,0.0066066618320775,0.0237352808856676,-0.016323978,-0.000993119,-0.472860819,-0.472860819,-0.790018774,0.317157955,0
